"airport_code","month","day","hour","temp_c","precipitation_mm","humidity_perc","pressure_hpa"
MOB,7.0,20.0,16.0,31.1,0.0,61.0,1019.5
MOB,7.0,20.0,17.0,31.7,0.0,57.0,1019.5
MOB,7.0,20.0,18.0,32.8,0.0,49.0,1019.1
MOB,7.0,20.0,19.0,32.8,0.0,50.0,1018.3
MOB,7.0,20.0,20.0,32.8,0.0,50.0,1017.6
MOB,7.0,20.0,21.0,32.2,0.0,59.0,1017.3
MOB,7.0,20.0,22.0,29.4,0.0,68.0,1017.6
MOB,7.0,20.0,23.0,29.4,0.0,72.0,1018.1
MOB,7.0,21.0,0.0,28.3,0.0,65.0,1017.4
MOB,7.0,21.0,1.0,26.7,0.0,76.0,1018.1
MOB,7.0,21.0,2.0,26.7,0.0,79.0,1018.6
MOB,7.0,21.0,3.0,26.1,0.0,85.0,1019.3
MOB,7.0,21.0,4.0,26.1,0.0,82.0,1019.7
MOB,7.0,21.0,5.0,25.6,0.0,84.0,1019.7
MOB,7.0,21.0,6.0,25.6,0.0,87.0,1019.0
MOB,7.0,21.0,7.0,25.6,0.0,87.0,1018.5
MOB,7.0,21.0,8.0,25.0,0.0,90.0,1018.2
MOB,7.0,21.0,9.0,25.6,0.0,87.0,1018.0
MOB,7.0,21.0,10.0,25.0,0.0,90.0,1018.5
MOB,7.0,21.0,11.0,23.9,0.0,94.0,1018.5
MOB,7.0,21.0,12.0,25.6,0.0,87.0,1019.3
MOB,7.0,21.0,13.0,27.8,0.0,79.0,1020.0
MOB,7.0,21.0,14.0,29.4,0.0,72.0,1020.0
MOB,7.0,21.0,15.0,30.6,0.0,63.0,1020.1
MOB,7.0,21.0,16.0,30.6,0.0,63.0,1020.3
MOB,7.0,21.0,17.0,32.2,0.0,58.0,1020.1
MOB,7.0,21.0,18.0,32.8,0.0,56.0,1019.6
MOB,7.0,21.0,19.0,32.2,0.0,56.0,1018.6
MOB,7.0,21.0,20.0,33.3,0.0,52.0,1017.6
MOB,7.0,21.0,21.0,32.2,0.0,58.0,1017.2
MOB,7.0,21.0,22.0,25.0,0.8,84.0,1017.2
MOB,7.0,21.0,23.0,23.9,25.9,96.0,1018.3
MOB,7.0,22.0,0.0,23.9,0.5,96.0,1018.2
MOB,7.0,22.0,1.0,23.3,0.0,97.0,1019.0
MOB,7.0,22.0,2.0,23.3,0.0,91.0,1019.3
MOB,7.0,22.0,3.0,23.3,0.0,91.0,1018.9
MOB,7.0,22.0,4.0,23.3,0.0,91.0,1018.7
MOB,7.0,22.0,5.0,23.3,0.0,88.0,1018.9
MOB,7.0,22.0,6.0,22.8,0.0,90.0,1018.2
MOB,7.0,22.0,7.0,22.8,0.0,90.0,1018.0
MOB,7.0,22.0,8.0,22.8,0.0,90.0,1017.9
MOB,7.0,22.0,9.0,22.8,0.0,90.0,1017.7
MOB,7.0,22.0,10.0,22.8,0.0,90.0,1018.0
MOB,7.0,22.0,11.0,22.8,0.0,90.0,1018.3
MOB,7.0,22.0,12.0,23.3,0.0,88.0,1018.6
MOB,7.0,22.0,13.0,25.0,0.0,82.0,1018.9
MOB,7.0,22.0,14.0,27.2,0.0,72.0,1019.5
MOB,7.0,22.0,15.0,28.9,0.0,65.0,1019.7
MOB,7.0,22.0,16.0,30.0,0.0,63.0,1019.6
MOB,7.0,22.0,17.0,31.1,0.0,59.0,1019.4
MOB,7.0,22.0,18.0,31.7,0.0,57.0,1018.9
MOB,7.0,22.0,19.0,31.7,0.0,57.0,1018.2
MOB,7.0,22.0,20.0,33.3,0.0,52.0,1017.5
MOB,7.0,22.0,21.0,33.3,0.0,51.0,1017.1
MOB,7.0,22.0,22.0,31.7,0.0,63.0,1017.0
MOB,7.0,22.0,23.0,31.7,0.0,63.0,1016.6
MOB,7.0,23.0,0.0,30.6,0.0,70.0,1016.7
MOB,7.0,23.0,1.0,29.4,0.0,72.0,1017.0
MOB,7.0,23.0,2.0,28.3,0.0,74.0,1017.3
MOB,7.0,23.0,3.0,27.8,0.0,77.0,1017.9
MOB,7.0,23.0,4.0,26.7,0.0,82.0,1018.2
MOB,7.0,23.0,5.0,26.7,0.0,82.0,1018.2
MOB,7.0,23.0,6.0,26.1,0.0,88.0,1018.1
MOB,7.0,23.0,7.0,25.6,0.0,87.0,1017.7
MOB,7.0,23.0,8.0,25.6,0.0,87.0,1017.4
MOB,7.0,23.0,9.0,25.6,0.0,87.0,1017.7
MOB,7.0,23.0,10.0,25.0,0.0,88.0,1017.7
MOB,7.0,23.0,11.0,25.0,0.0,88.0,1018.1
MOB,7.0,23.0,12.0,25.0,0.0,90.0,1018.6
MOB,7.0,23.0,13.0,27.8,0.0,79.0,1019.2
MOB,7.0,23.0,14.0,30.0,0.0,72.0,1019.3
MOB,7.0,23.0,15.0,31.7,0.0,65.0,1019.5
MOB,7.0,23.0,16.0,32.8,0.0,61.0,1019.5
MOB,7.0,23.0,17.0,33.3,0.0,56.0,1019.4
MOB,7.0,23.0,18.0,32.8,0.0,58.0,1018.8
MOB,7.0,23.0,19.0,33.3,0.0,56.0,1017.6
MOB,7.0,23.0,20.0,34.4,0.0,52.0,1017.1
MOB,7.0,23.0,21.0,33.9,0.0,56.0,1016.4
MOB,7.0,23.0,22.0,32.8,0.0,61.0,1016.0
MOB,7.0,23.0,23.0,31.7,0.0,65.0,1016.0
MOB,7.0,24.0,0.0,31.1,0.0,70.0,1016.1
MOB,7.0,24.0,1.0,29.4,0.0,72.0,1016.3
MOB,7.0,24.0,2.0,26.7,1.5,82.0,1017.3
MOB,7.0,24.0,3.0,25.6,0.0,84.0,1017.7
MOB,7.0,24.0,4.0,25.0,0.0,90.0,1018.1
MOB,7.0,24.0,5.0,25.6,0.0,84.0,1017.8
MOB,7.0,24.0,6.0,25.0,0.0,88.0,1017.5
MOB,7.0,24.0,7.0,24.4,0.0,91.0,1017.4
MOB,7.0,24.0,8.0,25.0,0.0,88.0,1017.1
MOB,7.0,24.0,9.0,25.0,0.0,88.0,1017.0
MOB,7.0,24.0,10.0,25.0,0.0,84.0,1016.8
MOB,7.0,24.0,11.0,25.6,0.0,84.0,1017.7
MOB,7.0,24.0,12.0,26.1,0.0,85.0,1017.6
MOB,7.0,24.0,13.0,27.8,0.0,67.0,1017.6
MOB,7.0,24.0,14.0,28.9,0.0,74.0,1017.9
MOB,7.0,24.0,15.0,31.1,0.0,68.0,1018.0
MOB,7.0,24.0,16.0,32.2,0.0,66.0,1018.3
MOB,7.0,24.0,17.0,32.8,0.0,61.0,1018.2
MOB,7.0,24.0,18.0,34.4,0.0,49.0,1017.8
MOB,7.0,24.0,19.0,35.0,0.0,48.0,1017.3
MOB,7.0,24.0,20.0,35.0,0.0,48.0,1016.8
MOB,7.0,24.0,21.0,35.0,0.0,49.0,1015.9
MOB,7.0,24.0,22.0,33.9,0.0,54.0,1015.6
MOB,7.0,24.0,23.0,31.1,0.0,73.0,1015.6
MOB,7.0,25.0,0.0,30.6,,77.0,1015.5
MOB,7.0,25.0,1.0,30.0,0.0,77.0,1016.0
MOB,7.0,25.0,2.0,28.9,0.0,80.0,1016.6
MOB,7.0,25.0,3.0,27.8,0.0,79.0,1017.2
MOB,7.0,25.0,4.0,27.2,0.0,85.0,1017.1
MOB,7.0,25.0,5.0,26.7,0.0,87.0,1017.0
MOB,7.0,25.0,6.0,26.1,0.0,90.0,1016.9
MOB,7.0,25.0,7.0,25.6,0.0,90.0,1016.6
MOB,7.0,25.0,8.0,25.6,0.0,87.0,1016.4
MOB,7.0,25.0,9.0,25.6,0.0,87.0,1016.3
MOB,7.0,25.0,10.0,25.6,0.0,87.0,1016.5
MOB,7.0,25.0,11.0,25.6,0.0,87.0,1016.7
MOB,7.0,25.0,12.0,26.1,0.0,85.0,1017.1
MOB,7.0,25.0,13.0,27.8,0.0,79.0,1017.6
MOB,7.0,25.0,14.0,30.0,0.0,72.0,1017.9
MOB,7.0,25.0,15.0,31.7,0.0,61.0,1017.8
MOB,7.0,25.0,16.0,32.2,0.0,52.0,1018.0
MOB,7.0,25.0,17.0,33.9,0.0,44.0,1018.0
MOB,7.0,25.0,18.0,33.9,0.0,44.0,1017.5
MOB,7.0,25.0,19.0,33.9,0.0,44.0,1017.2
MOB,7.0,25.0,20.0,33.9,0.0,41.0,1016.7
MOB,7.0,25.0,21.0,34.4,0.0,40.0,1016.0
MOB,7.0,25.0,22.0,32.2,0.0,62.0,1015.9
MOB,7.0,25.0,23.0,31.1,0.0,63.0,1015.5
MOB,7.0,26.0,0.0,30.0,0.0,70.0,1015.5
MOB,7.0,26.0,1.0,29.4,0.0,72.0,1015.8
MOB,7.0,26.0,2.0,28.3,0.0,77.0,1015.9
MOB,7.0,26.0,3.0,28.3,0.0,77.0,1016.3
MOB,7.0,26.0,4.0,27.8,0.0,79.0,1016.5
MOB,7.0,26.0,5.0,27.2,0.0,82.0,1016.5
MOB,7.0,26.0,6.0,26.7,0.0,85.0,1016.1
MOB,7.0,26.0,7.0,26.7,0.0,82.0,1015.4
MOB,7.0,26.0,8.0,25.6,0.0,87.0,1015.1
MOB,7.0,26.0,9.0,25.0,0.0,90.0,1015.3
MOB,7.0,26.0,10.0,25.6,0.0,87.0,1015.5
MOB,7.0,26.0,11.0,25.0,0.0,90.0,1016.0
MOB,7.0,26.0,12.0,26.1,0.0,88.0,1016.4
MOB,7.0,26.0,13.0,28.3,0.0,79.0,1016.8
MOB,7.0,26.0,14.0,29.4,0.0,72.0,1017.2
MOB,7.0,26.0,15.0,30.0,0.0,72.0,1017.0
MOB,7.0,26.0,16.0,32.2,0.0,59.0,1017.1
MOB,7.0,26.0,17.0,31.7,0.0,57.0,1016.9
MOB,7.0,26.0,18.0,31.7,0.0,59.0,1016.4
MOB,7.0,26.0,19.0,32.2,0.0,58.0,1015.9
MOB,7.0,26.0,20.0,30.6,0.0,65.0,1015.6
MOB,7.0,26.0,21.0,29.4,0.0,70.0,1015.4
MOB,7.0,26.0,22.0,27.8,1.0,79.0,1015.4
MOB,7.0,26.0,23.0,27.2,0.0,74.0,1015.0
MOB,7.0,27.0,0.0,27.8,0.0,77.0,1014.9
MOB,7.0,27.0,1.0,27.8,0.0,77.0,1015.1
MOB,7.0,27.0,2.0,26.7,0.0,82.0,1015.3
MOB,7.0,27.0,3.0,26.1,0.0,82.0,1015.3
MOB,7.0,27.0,4.0,25.0,0.0,88.0,1015.3
MOB,7.0,27.0,5.0,26.1,0.0,82.0,1015.0
MOB,7.0,27.0,6.0,24.4,0.0,91.0,1014.9
MOB,7.0,27.0,7.0,23.9,0.0,90.0,1014.7
MOB,7.0,27.0,8.0,23.9,0.0,90.0,1014.8
MOB,7.0,27.0,9.0,23.9,0.0,90.0,1015.4
MOB,7.0,27.0,10.0,23.9,0.0,90.0,1015.6
MOB,7.0,27.0,11.0,23.9,0.0,90.0,1015.9
MOB,7.0,27.0,12.0,25.0,0.0,88.0,1016.1
MOB,7.0,27.0,13.0,27.8,0.0,79.0,1016.3
MOB,7.0,27.0,14.0,28.9,0.0,74.0,1016.8
MOB,7.0,27.0,15.0,30.6,0.0,68.0,1016.6
MOB,7.0,27.0,16.0,31.7,0.0,57.0,1016.1
MOB,7.0,27.0,17.0,32.2,0.0,52.0,1015.8
MOB,7.0,27.0,18.0,32.2,0.0,54.0,1015.3
MOB,7.0,27.0,19.0,31.7,0.0,54.0,1015.2
MOB,7.0,27.0,20.0,30.0,0.0,65.0,1014.5
MOB,7.0,27.0,21.0,31.1,0.0,59.0,1013.9
MOB,7.0,27.0,22.0,31.1,0.0,59.0,1013.8
MOB,7.0,27.0,23.0,31.1,0.0,61.0,1013.8
MOB,7.0,28.0,0.0,30.0,0.0,65.0,1013.8
MOB,7.0,28.0,1.0,28.3,0.0,72.0,1013.9
MOB,7.0,28.0,2.0,27.2,0.0,77.0,1014.3
MOB,7.0,28.0,3.0,26.7,0.0,79.0,1015.1
MOB,7.0,28.0,4.0,26.1,0.0,85.0,1015.4
MOB,7.0,28.0,5.0,25.6,0.0,84.0,1015.2
MOB,7.0,28.0,6.0,25.6,0.0,84.0,1014.7
MOB,7.0,28.0,7.0,25.6,0.0,84.0,1014.3
MOB,7.0,28.0,8.0,24.4,0.0,88.0,1014.3
MOB,7.0,28.0,9.0,24.4,0.0,88.0,1014.1
MOB,7.0,28.0,10.0,24.4,0.0,88.0,1014.4
MOB,7.0,28.0,11.0,23.3,0.0,91.0,1014.7
MOB,7.0,28.0,12.0,24.4,0.0,88.0,1015.8
MOB,7.0,28.0,13.0,27.2,0.0,82.0,1016.1
MOB,7.0,28.0,14.0,30.0,0.0,70.0,1016.2
MOB,7.0,28.0,15.0,29.4,0.0,70.0,1016.3
MOB,7.0,28.0,16.0,31.1,0.0,63.0,1016.3
MOB,7.0,28.0,17.0,31.7,0.0,59.0,1016.2
MOB,7.0,28.0,18.0,31.7,0.0,59.0,1015.6
MOB,7.0,28.0,19.0,28.9,0.0,67.0,1015.4
MOB,7.0,28.0,20.0,28.9,0.0,67.0,1014.9
MOB,7.0,28.0,21.0,30.6,0.0,59.0,1014.7
MOB,7.0,28.0,22.0,31.7,0.0,59.0,1014.3
MOB,7.0,28.0,23.0,30.0,0.0,65.0,1015.5
MOB,7.0,29.0,0.0,22.8,0.8,84.0,1016.2
MOB,7.0,29.0,1.0,23.3,,88.0,1016.1
MOB,7.0,29.0,2.0,23.3,0.0,88.0,1015.8
MOB,7.0,29.0,3.0,23.3,0.0,88.0,1016.1
MOB,7.0,29.0,4.0,22.8,0.0,90.0,1016.3
MOB,7.0,29.0,5.0,23.3,0.0,88.0,1016.3
MOB,7.0,29.0,6.0,22.8,0.0,90.0,1016.1
MOB,7.0,29.0,7.0,22.8,0.0,90.0,1016.5
MOB,7.0,29.0,8.0,22.8,0.0,90.0,1016.1
MOB,7.0,29.0,9.0,22.8,0.0,90.0,1016.1
MOB,7.0,29.0,10.0,22.8,0.0,90.0,1016.3
MOB,7.0,29.0,11.0,22.8,0.0,90.0,1016.6
MOB,7.0,29.0,12.0,23.3,0.0,91.0,1017.3
MOB,7.0,29.0,13.0,25.0,0.0,84.0,1017.9
MOB,7.0,29.0,14.0,26.7,0.0,76.0,1017.8
MOB,7.0,29.0,15.0,28.3,0.0,70.0,1018.0
MOB,7.0,29.0,16.0,29.4,0.0,68.0,1018.2
MOB,7.0,29.0,17.0,31.7,0.0,61.0,1018.0
MOB,7.0,29.0,18.0,32.2,0.0,59.0,1017.7
MOB,7.0,29.0,19.0,32.2,0.0,54.0,1017.2
MOB,7.0,29.0,20.0,33.3,0.0,51.0,1016.2
MOB,7.0,29.0,21.0,33.3,0.0,51.0,1015.5
MOB,7.0,29.0,22.0,22.8,8.4,87.0,1017.4
MOB,7.0,29.0,23.0,22.8,23.4,94.0,1017.2
MOB,7.0,30.0,0.0,22.8,1.0,90.0,1016.3
MOB,7.0,30.0,1.0,23.9,0.3,88.0,1017.1
MOB,7.0,30.0,2.0,23.9,0.0,90.0,1017.0
MOB,7.0,30.0,3.0,23.3,0.0,91.0,1017.2
MOB,7.0,30.0,4.0,23.3,0.0,91.0,1017.4
MOB,7.0,30.0,5.0,23.9,0.0,88.0,1017.4
MOB,7.0,30.0,6.0,22.8,0.0,94.0,1017.0
MOB,7.0,30.0,7.0,23.3,0.0,91.0,1016.9
MOB,7.0,30.0,8.0,22.8,0.0,94.0,1016.3
MOB,7.0,30.0,9.0,22.8,0.0,90.0,1015.9
MOB,7.0,30.0,10.0,22.8,0.0,90.0,1016.4
MOB,7.0,30.0,11.0,22.8,0.0,90.0,1017.0
MOB,7.0,30.0,12.0,22.8,0.0,94.0,1017.6
MOB,7.0,30.0,13.0,22.8,0.0,94.0,1017.9
MOB,7.0,30.0,14.0,26.1,0.0,82.0,1017.7
MOB,7.0,30.0,15.0,26.7,0.0,79.0,1017.9
MOB,7.0,30.0,16.0,27.8,0.0,74.0,1018.2
MOB,7.0,30.0,17.0,28.3,0.0,72.0,1018.0
MOB,7.0,30.0,18.0,29.4,0.0,65.0,1017.6
MOB,7.0,30.0,19.0,30.6,0.0,61.0,1017.0
MOB,7.0,30.0,20.0,30.0,0.0,63.0,1016.1
MOB,7.0,30.0,21.0,29.4,0.0,70.0,1016.2
MOB,7.0,30.0,22.0,24.4,47.5,79.0,1017.4
MOB,7.0,30.0,23.0,22.8,5.3,94.0,1016.3
MOB,7.0,31.0,0.0,22.8,1.3,96.0,1016.6
MOB,7.0,31.0,1.0,23.3,0.3,91.0,1016.3
MOB,7.0,31.0,2.0,23.3,0.0,91.0,1016.9
MOB,7.0,31.0,3.0,23.3,0.0,91.0,1017.3
MOB,7.0,31.0,4.0,23.3,0.0,91.0,1017.1
MOB,7.0,31.0,5.0,23.3,0.0,91.0,1017.2
MOB,7.0,31.0,6.0,23.3,0.0,91.0,1017.3
MOB,7.0,31.0,7.0,22.8,,94.0,1016.7
MOB,7.0,31.0,8.0,22.8,,90.0,1016.4
MOB,7.0,31.0,9.0,22.8,,90.0,1016.4
MOB,7.0,31.0,10.0,22.8,,90.0,1016.6
MOB,7.0,31.0,11.0,22.2,,94.0,1017.3
MOB,7.0,31.0,12.0,22.8,,90.0,1017.4
MOB,7.0,31.0,13.0,23.3,,91.0,1017.7
MOB,7.0,31.0,14.0,23.9,,90.0,1017.7
MOB,7.0,31.0,15.0,25.6,,84.0,1017.8
MOB,7.0,31.0,16.0,26.7,,79.0,1017.9
MOB,7.0,31.0,17.0,28.3,,74.0,1017.7
MOB,7.0,31.0,18.0,30.0,,67.0,1017.5
MOB,7.0,31.0,19.0,30.0,,63.0,1016.9
MOB,7.0,31.0,20.0,,,,
MOB,7.0,31.0,21.0,30.6,,59.0,1015.9
MOB,7.0,31.0,22.0,31.1,,59.0,1015.1
MOB,7.0,31.0,23.0,29.4,,68.0,1014.9
MOB,8.0,1.0,0.0,28.3,,70.0,1015.1
MOB,8.0,1.0,1.0,26.7,,79.0,1015.8
MOB,8.0,1.0,2.0,25.0,,90.0,1016.3
MOB,8.0,1.0,3.0,25.6,,87.0,1016.5
MOB,8.0,1.0,4.0,25.6,,84.0,1016.9
MOB,8.0,1.0,5.0,25.0,,82.0,1016.9
MOB,8.0,1.0,6.0,23.9,,88.0,1016.5
MOB,8.0,1.0,7.0,23.9,0.0,88.0,1016.2
MOB,8.0,1.0,8.0,23.9,0.0,88.0,1015.9
MOB,8.0,1.0,9.0,23.9,0.0,90.0,1015.9
MOB,8.0,1.0,10.0,23.3,0.0,91.0,1015.9
MOB,8.0,1.0,11.0,23.3,0.0,91.0,1016.2
MOB,8.0,1.0,12.0,23.3,0.0,91.0,1017.0
MOB,8.0,1.0,13.0,25.0,0.0,88.0,1017.8
MOB,8.0,1.0,14.0,27.2,0.0,79.0,1018.1
MOB,8.0,1.0,15.0,28.3,0.0,72.0,1018.3
MOB,8.0,1.0,16.0,28.3,0.0,72.0,1018.2
MOB,8.0,1.0,17.0,29.4,0.0,68.0,1017.6
MOB,8.0,1.0,18.0,27.8,0.0,74.0,1017.5
MOB,8.0,1.0,19.0,22.8,27.2,100.0,1017.7
MOB,8.0,1.0,20.0,24.4,0.8,97.0,1017.0
MOB,8.0,1.0,21.0,25.6,,84.0,1016.6
MOB,8.0,1.0,22.0,26.1,,82.0,1016.4
MOB,8.0,1.0,23.0,25.0,0.0,82.0,1015.7
MOB,8.0,2.0,0.0,25.6,,82.0,1016.2
MOB,8.0,2.0,1.0,24.4,0.0,88.0,1015.9
MOB,8.0,2.0,2.0,23.9,0.0,90.0,1016.3
MOB,8.0,2.0,3.0,23.3,0.0,91.0,1016.7
MOB,8.0,2.0,4.0,23.3,0.0,91.0,1016.4
MOB,8.0,2.0,5.0,23.3,0.0,91.0,1016.5
MOB,8.0,2.0,6.0,23.3,0.0,91.0,1016.3
MOB,8.0,2.0,7.0,22.8,0.0,90.0,1016.2
MOB,8.0,2.0,8.0,22.8,0.0,94.0,1015.8
MOB,8.0,2.0,9.0,22.8,0.0,94.0,1015.6
MOB,8.0,2.0,10.0,22.8,0.0,94.0,1015.7
MOB,8.0,2.0,11.0,22.8,,94.0,1016.0
MOB,8.0,2.0,12.0,23.3,,91.0,1016.9
MOB,8.0,2.0,13.0,23.3,0.0,91.0,1017.4
MOB,8.0,2.0,14.0,23.3,0.0,94.0,1017.6
MOB,8.0,2.0,15.0,24.4,0.0,91.0,1017.9
MOB,8.0,2.0,16.0,27.2,0.0,74.0,1017.7
MOB,8.0,2.0,17.0,27.8,0.0,74.0,1017.2
MOB,8.0,2.0,18.0,27.8,0.0,74.0,1016.4
MOB,8.0,2.0,19.0,27.8,0.0,74.0,1015.8
MOB,8.0,2.0,20.0,23.9,,79.0,1016.5
MOB,8.0,2.0,21.0,23.9,0.5,88.0,1016.0
MOB,8.0,2.0,22.0,23.9,,88.0,1015.1
MOB,8.0,2.0,23.0,25.0,0.0,79.0,1014.4
MOB,8.0,3.0,0.0,24.4,0.0,85.0,1015.0
MOB,8.0,3.0,1.0,23.9,0.0,88.0,1015.1
MOB,8.0,3.0,2.0,23.3,0.0,91.0,1015.4
MOB,8.0,3.0,3.0,22.8,0.0,94.0,1015.9
MOB,8.0,3.0,4.0,22.8,0.0,94.0,1015.5
MOB,8.0,3.0,5.0,22.8,0.0,94.0,1015.4
MOB,8.0,3.0,6.0,22.8,0.0,96.0,1015.3
MOB,8.0,3.0,7.0,22.8,0.0,96.0,1015.1
MOB,8.0,3.0,8.0,23.3,0.0,94.0,1015.0
MOB,8.0,3.0,9.0,22.8,0.0,94.0,1014.8
MOB,8.0,3.0,10.0,22.8,0.0,94.0,1015.0
MOB,8.0,3.0,11.0,22.8,0.0,94.0,1015.5
MOB,8.0,3.0,12.0,22.8,0.0,94.0,1015.7
MOB,8.0,3.0,13.0,23.9,0.0,90.0,1016.2
MOB,8.0,3.0,14.0,24.4,0.0,88.0,1016.7
MOB,8.0,3.0,15.0,26.1,0.0,79.0,1016.8
MOB,8.0,3.0,16.0,27.2,0.0,74.0,1016.5
MOB,8.0,3.0,17.0,28.3,0.0,68.0,1016.1
MOB,8.0,3.0,18.0,28.9,0.0,65.0,1015.7
MOB,8.0,3.0,19.0,30.0,0.0,61.0,1015.5
MOB,8.0,3.0,20.0,29.4,0.0,63.0,1014.8
MOB,8.0,3.0,21.0,29.4,0.0,63.0,1014.0
MOB,8.0,3.0,22.0,29.4,0.0,63.0,1013.6
MOB,8.0,3.0,23.0,28.3,0.0,70.0,1014.1
MOB,8.0,4.0,0.0,22.2,9.4,91.0,1015.3
MOB,8.0,4.0,1.0,22.8,6.6,90.0,1015.5
MOB,8.0,4.0,2.0,23.3,0.3,88.0,1015.1
MOB,8.0,4.0,3.0,22.8,0.3,94.0,1015.6
MOB,8.0,4.0,4.0,22.8,0.0,90.0,1015.9
MOB,8.0,4.0,5.0,22.8,0.0,90.0,1016.3
MOB,8.0,4.0,6.0,22.8,0.0,94.0,1016.3
MOB,8.0,4.0,7.0,22.8,0.0,90.0,1015.9
MOB,8.0,4.0,8.0,22.8,0.0,90.0,1015.8
MOB,8.0,4.0,9.0,22.8,0.0,90.0,1015.8
MOB,8.0,4.0,10.0,22.2,0.0,94.0,1016.0
MOB,8.0,4.0,11.0,22.8,0.0,90.0,1016.5
MOB,8.0,4.0,12.0,22.8,0.0,90.0,1017.3
MOB,8.0,4.0,13.0,22.8,0.0,94.0,1018.0
MOB,8.0,4.0,14.0,24.4,0.0,85.0,1018.1
MOB,8.0,4.0,15.0,25.6,0.0,82.0,1018.6
MOB,8.0,4.0,16.0,27.2,0.0,77.0,1018.1
MOB,8.0,4.0,17.0,29.4,0.0,68.0,1017.6
MOB,8.0,4.0,18.0,28.9,0.0,67.0,1017.6
MOB,8.0,4.0,19.0,24.4,,88.0,1017.9
MOB,8.0,4.0,20.0,22.8,14.7,94.0,1017.6
MOB,8.0,4.0,21.0,23.3,2.8,91.0,1017.7
MOB,8.0,4.0,22.0,22.8,0.8,94.0,1017.8
MOB,8.0,4.0,23.0,23.3,1.0,88.0,1017.6
MOB,8.0,5.0,0.0,22.8,,90.0,1016.9
MOB,8.0,5.0,1.0,22.8,0.0,87.0,1016.9
MOB,8.0,5.0,2.0,22.2,0.0,91.0,1016.6
MOB,8.0,5.0,3.0,22.2,0.0,91.0,1017.6
MOB,8.0,5.0,4.0,22.2,0.0,87.0,1017.7
MOB,8.0,5.0,5.0,22.2,0.0,91.0,1018.1
MOB,8.0,5.0,6.0,22.2,0.0,91.0,1017.7
MOB,8.0,5.0,7.0,22.2,0.0,91.0,1017.4
MOB,8.0,5.0,8.0,21.7,0.0,90.0,1017.7
MOB,8.0,5.0,9.0,21.7,0.0,90.0,1017.5
MOB,8.0,5.0,10.0,22.2,0.0,91.0,1018.0
MOB,8.0,5.0,11.0,22.2,0.0,91.0,1018.0
MOB,8.0,5.0,12.0,22.8,0.0,90.0,1018.6
MOB,8.0,5.0,13.0,23.3,0.0,88.0,1019.1
MOB,8.0,5.0,14.0,23.9,0.0,84.0,1018.9
MOB,8.0,5.0,15.0,25.6,,76.0,1018.8
MOB,8.0,5.0,16.0,27.2,0.0,69.0,1018.9
MOB,8.0,5.0,17.0,27.2,0.0,69.0,1018.5
MOB,8.0,5.0,18.0,28.3,0.0,61.0,1018.1
MOB,8.0,5.0,19.0,27.8,0.0,65.0,1017.9
MOB,8.0,5.0,20.0,27.8,0.0,63.0,1016.9
MOB,8.0,5.0,21.0,26.7,0.0,67.0,1016.5
MOB,8.0,5.0,22.0,25.6,,71.0,1016.5
MOB,8.0,5.0,23.0,25.6,,71.0,1015.9
MOB,8.0,6.0,0.0,25.6,0.0,74.0,1015.8
MOB,8.0,6.0,1.0,24.4,0.0,79.0,1016.1
MOB,8.0,6.0,2.0,23.9,0.0,82.0,1016.4
MOB,8.0,6.0,3.0,23.3,0.0,88.0,1017.3
MOB,8.0,6.0,4.0,23.3,0.0,88.0,1017.8
MOB,8.0,6.0,5.0,23.3,,88.0,1017.3
MOB,8.0,6.0,6.0,23.3,,88.0,1017.0
MOB,8.0,6.0,7.0,22.8,0.0,90.0,1016.6
MOB,8.0,6.0,8.0,22.8,0.0,90.0,1016.2
MOB,8.0,6.0,9.0,22.2,0.0,91.0,1016.0
MOB,8.0,6.0,10.0,22.2,0.0,91.0,1016.4
MOB,8.0,6.0,11.0,22.2,0.0,87.0,1016.8
MOB,8.0,6.0,12.0,22.2,0.0,87.0,1016.9
MOB,8.0,6.0,13.0,22.2,0.0,91.0,1017.3
MOB,8.0,6.0,14.0,23.3,0.0,88.0,1017.5
MOB,8.0,6.0,15.0,26.7,0.0,74.0,1017.7
MOB,8.0,6.0,16.0,26.7,0.0,71.0,1017.7
MOB,8.0,6.0,17.0,27.8,0.0,67.0,1016.9
MOB,8.0,6.0,18.0,26.7,,76.0,1016.4
MOB,8.0,6.0,19.0,27.8,,70.0,1016.0
MOB,8.0,6.0,20.0,28.3,0.0,65.0,1015.3
MOB,8.0,6.0,21.0,27.2,0.0,72.0,1014.8
MOB,8.0,6.0,22.0,28.3,0.0,68.0,1014.5
MOB,8.0,6.0,23.0,27.2,0.0,74.0,1014.1
MOB,8.0,7.0,0.0,26.7,0.0,79.0,1013.8
MOB,8.0,7.0,1.0,25.0,0.0,82.0,1014.5
MOB,8.0,7.0,2.0,23.9,0.0,84.0,1015.6
MOB,8.0,7.0,3.0,23.9,0.0,84.0,1015.9
MOB,8.0,7.0,4.0,23.3,0.0,88.0,1016.2
MOB,8.0,7.0,5.0,22.8,0.0,90.0,1016.0
MOB,8.0,7.0,6.0,22.8,0.0,90.0,1015.6
MOB,8.0,7.0,7.0,22.8,0.0,90.0,1015.2
MOB,8.0,7.0,8.0,22.8,0.0,90.0,1014.6
MOB,8.0,7.0,9.0,22.8,0.0,90.0,1014.4
MOB,8.0,7.0,10.0,22.8,0.0,90.0,1014.6
